RatingID,ParentRatingID,LBRatingID,AnnualTurnover,AnnualTurnoverDirect,AnnualTurnoverParent,AnnualTurnoverLBR,TotalAssets,TotalAssetsDirect,TotalAssetsParent,TotalAssetsLBR
2933566,2933566,null,12906000,12906000,12906000,null,11793000,11793000,11793000,null
2867408,2867408,null,178000,178000,178000,null,12640000,12640000,12640000,null
2887526,2887526,null,11368000,11368000,11368000,null,5981000,5981000,5981000,null
2918514,2918514,null,99846000,99846000,99846000,null,331458000,331458000,331458000,null
2803703,2803703,null,16334000,16334000,16334000,null,8472000,8472000,8472000,null
2934423,2934423,null,22651000,22651000,22651000,null,19569000,19569000,19569000,null
2957010,2957010,null,3308000,3308000,3308000,null,5736000,5736000,5736000,null
2939329,2939329,null,3671000,3671000,3671000,null,9132000,9132000,9132000,null
2925928,2925928,null,10775000,10775000,10775000,null,7235000,7235000,7235000,null
2957042,2957042,null,50839000,50839000,50839000,null,15749000,15749000,15749000,null
2921068,2921068,null,30099000,30099000,30099000,null,18088000,18088000,18088000,null
2791847,2791847,null,2746000,2746000,2746000,null,1682000,1682000,1682000,null
2928921,2928921,null,901000,901000,901000,null,4687000,4687000,4687000,null
2817916,2817916,null,1331976390.12508,1331976390.12508,1331976390.12508,null,495833606.595775,495833606.595775,495833606.595775,null
2934937,2934937,null,9262000,9262000,9262000,null,5398000,5398000,5398000,null
2954950,2954950,null,116828000,116828000,116828000,null,54729000,54729000,54729000,null
2873185,2873185,null,2792000,2792000,2792000,null,13690000,13690000,13690000,null
2928470,2928470,null,59164000,59164000,59164000,null,25412000,25412000,25412000,null
2796076,2796076,null,90329000,90329000,90329000,null,63526000,63526000,63526000,null
2840091,2840091,null,1221694000,1221694000,1221694000,null,1509947000,1509947000,1509947000,null
2958834,2958834,null,27907000,27907000,27907000,null,32385000,32385000,32385000,null
2926156,2926156,null,1342000,1342000,1342000,null,6434000,6434000,6434000,null
2949125,2949125,null,109141000,109141000,109141000,null,85269000,85269000,85269000,null
2873666,2873666,null,137641823.207008,137641823.207008,137641823.207008,null,946712887.056729,946712887.056729,946712887.056729,null
2946949,2946949,null,2872000,2872000,2872000,null,3370000,3370000,3370000,null
2935766,2935766,null,42893000,42893000,42893000,null,133234000,133234000,133234000,null
2806649,2806649,null,5878000,5878000,5878000,null,3502000,3502000,3502000,null
2889061,2889061,null,1289000,1289000,1289000,null,2908000,2908000,2908000,null
2903285,2903285,null,27049000,27049000,27049000,null,213402000,213402000,213402000,null
2953277,2953277,null,4132000,4132000,4132000,null,5058000,5058000,5058000,null
2867553,2867553,null,null,null,null,null,85194000,85194000,85194000,null
2772289,2772289,null,32943000,32943000,32943000,null,61657000,61657000,61657000,null
2748584,2748584,null,909073874.549117,909073874.549117,909073874.549117,null,8805921206.72694,8805921206.72694,8805921206.72694,null
2748907,2748907,null,56259000,56259000,56259000,null,23093000,23093000,23093000,null
2790932,2790932,null,137000000,137000000,137000000,null,406400000,406400000,406400000,null
2864590,2864590,null,null,null,null,null,157068000,157068000,157068000,null
2920160,2920160,null,11380000,11380000,11380000,null,5131000,5131000,5131000,null
2855032,2855032,null,65436000,65436000,65436000,null,21372000,21372000,21372000,null
2886632,2886632,null,null,null,null,null,380065146579.805,380065146579.805,380065146579.805,null
2911397,2911397,null,66645000,66645000,66645000,null,86198000,86198000,86198000,null
2773405,2773405,null,400652194.418617,400652194.418617,400652194.418617,null,3483814349.17555,3483814349.17555,3483814349.17555,null
2891906,2891906,null,943834135.155657,943834135.155657,943834135.155657,null,3807233522.61185,3807233522.61185,3807233522.61185,null
2806834,2806834,null,7626000,7626000,7626000,null,7704000,7704000,7704000,null
2783746,2783746,null,26367000,26367000,26367000,null,33519000,33519000,33519000,null
2935362,2935362,null,5404000,5404000,5404000,null,6114000,6114000,6114000,null
2857332,2857332,null,13446000,13446000,13446000,null,15374000,15374000,15374000,null
2878140,2878140,null,202121787.91169,202121787.91169,202121787.91169,null,738999276.149113,738999276.149113,738999276.149113,null
2773084,2773084,null,88291000,88291000,88291000,null,80758000,80758000,80758000,null
2893758,2893758,null,37884000,37884000,37884000,null,34655000,34655000,34655000,null
2849675,2849675,null,41568946.7969598,41568946.7969598,41568946.7969598,null,96584328.6283026,96584328.6283026,96584328.6283026,null
2887538,2887538,null,179745000,179745000,179745000,null,384132000,384132000,384132000,null
2857652,2857652,null,null,null,null,null,60918000,60918000,60918000,null
2929287,2929287,null,57765000,57765000,57765000,null,20652000,20652000,20652000,null
2935024,2935024,null,48674657139.5644,48674657139.5644,48674657139.5644,null,190267373516.192,190267373516.192,190267373516.192,null
2886591,2886591,null,3355000,3355000,3355000,null,51638000,51638000,51638000,null
2917741,2917741,null,8186000,8186000,8186000,null,6610000,6610000,6610000,null
2865051,2865051,null,4427000,4427000,4427000,null,1151000,1151000,1151000,null
2749279,2749279,null,179159000,179159000,179159000,null,199270000,199270000,199270000,null
2731685,2731685,null,8260000,8260000,8260000,null,11700000,11700000,11700000,null
2891382,2891382,null,357402000,357402000,357402000,null,7072287000,7072287000,7072287000,null
2737926,2737926,null,4269000,4269000,4269000,null,63688000,63688000,63688000,null
2900382,2900382,null,73408000,73408000,73408000,null,391489000,391489000,391489000,null
2800262,2800262,null,2934985,2934985,2934985,null,5163000,5163000,5163000,null
2886806,2886806,null,394593771.950363,394593771.950363,394593771.950363,null,3954346757.19972,3954346757.19972,3954346757.19972,null
2874395,2874395,null,94525000,94525000,94525000,null,25761000,25761000,25761000,null
2956305,2956305,null,142275000,142275000,142275000,null,99382000,99382000,99382000,null
2903100,2903100,null,208218521.764534,208218521.764534,208218521.764534,null,148109845.16506,148109845.16506,148109845.16506,null
2719306,2719306,null,548603000,548603000,548603000,null,136569000,136569000,136569000,null
2953429,2953429,null,87178000,87178000,87178000,null,398544000,398544000,398544000,null
2927912,2927912,null,72792000,72792000,72792000,null,569400000,569400000,569400000,null
2928669,2928669,null,24708000,24708000,24708000,null,15836000,15836000,15836000,null
2912234,2912234,null,79664000,79664000,79664000,null,13256000,13256000,13256000,null
2834534,2834534,null,333812367.593604,333812367.593604,333812367.593604,null,1544647503.51225,1544647503.51225,1544647503.51225,null
2877023,2877023,null,496433512.682552,496433512.682552,496433512.682552,null,143518003.902324,143518003.902324,143518003.902324,null
2936769,2936769,null,0,0,0,null,4152000,4152000,4152000,null
2879740,2879740,null,62371000,62371000,62371000,null,18755000,18755000,18755000,null
2726289,2726289,null,727000,727000,727000,null,5447000,5447000,5447000,null
2885040,2885040,null,85570000,85570000,85570000,null,40910000,40910000,40910000,null
2941751,2941751,null,23668000,23668000,23668000,null,17014000,17014000,17014000,null
2862555,2862555,null,3507000,3507000,3507000,null,7036000,7036000,7036000,null
2900758,2900758,null,null,null,null,null,1591208000,1591208000,1591208000,null
2934174,2934174,null,5881505665.45036,5881505665.45036,5881505665.45036,null,4858843864.02919,4858843864.02919,4858843864.02919,null
2788461,2788461,null,8567402,8567402,8567402,null,9141000,9141000,9141000,null
2926763,2926763,null,203922000,203922000,203922000,null,365698000,365698000,365698000,null
2930693,2930693,null,29662000,29662000,29662000,null,8956000,8956000,8956000,null
2931933,2931933,null,15835000,15835000,15835000,null,143248000,143248000,143248000,null
2889305,2889305,null,91037000,91037000,91037000,null,126683000,126683000,126683000,null
2920142,2920142,null,6000,6000,6000,null,18939000,18939000,18939000,null
2929311,2929311,null,6081000,6081000,6081000,null,4246000,4246000,4246000,null
2905314,2905314,null,26711000,26711000,26711000,null,13074000,13074000,13074000,null
2928796,2928796,null,13803000,13803000,13803000,null,8265000,8265000,8265000,null
2890771,2890771,null,17446000000,17446000000,17446000000,null,75040000000,75040000000,75040000000,null
2905296,2905296,null,76670000,76670000,76670000,null,20130000,20130000,20130000,null
2908389,2908389,null,17704000,17704000,17704000,null,9430000,9430000,9430000,null
2831381,2831381,null,2308000,2308000,2308000,null,3023000,3023000,3023000,null
2942591,2942591,null,92680000,92680000,92680000,null,48215000,48215000,48215000,null
2905223,2905223,null,33495000,33495000,33495000,null,203373000,203373000,203373000,null
2915505,2915505,null,8624000,8624000,8624000,null,8042000,8042000,8042000,null
2892153,2892153,null,831100000,831100000,831100000,null,3970500000,3970500000,3970500000,null
2783104,2783104,null,65342000,65342000,65342000,null,925257000,925257000,925257000,null
2793376,2793376,null,7247000,7247000,7247000,null,15394000,15394000,15394000,null
2885803,2885803,null,13105000,13105000,13105000,null,2870000,2870000,2870000,null
2918975,2918975,null,489000,489000,489000,null,4279000,4279000,4279000,null
2899513,2899513,null,20941000,20941000,20941000,null,12799000,12799000,12799000,null
2945213,2945213,null,558719000,558719000,558719000,null,861734000,861734000,861734000,null
2909055,2909055,null,791211000,791211000,791211000,null,3429707000,3429707000,3429707000,null
2919284,2919284,null,8903000,8903000,8903000,null,9555000,9555000,9555000,null
2874237,2874237,null,13667000,13667000,13667000,null,7811000,7811000,7811000,null
2865916,2865916,null,797000,797000,797000,null,44176000,44176000,44176000,null
2890445,2890445,null,83150000,83150000,83150000,null,814982000,814982000,814982000,null
2856942,2856942,null,45267000,45267000,45267000,null,29015000,29015000,29015000,null
2787503,2787503,null,7417000,7417000,7417000,null,4071000,4071000,4071000,null
2911510,2911510,null,14563000,14563000,14563000,null,4295000,4295000,4295000,null
2852305,2852305,null,12467000,12467000,12467000,null,5886000,5886000,5886000,null
2945990,2945990,null,20101000,20101000,20101000,null,9218000,9218000,9218000,null
2953814,2953814,null,11419000,11419000,11419000,null,3124000,3124000,3124000,null
2889496,2889496,null,386474000,386474000,386474000,null,181329000,181329000,181329000,null
2777138,2777138,null,12415000,12415000,12415000,null,9900000,9900000,9900000,null
2957655,2957655,null,9326000,9326000,9326000,null,19646000,19646000,19646000,null
2868909,2868909,null,739000,739000,739000,null,4387000,4387000,4387000,null
2928168,2928168,null,1446000,1446000,1446000,null,8232000,8232000,8232000,null
2956532,2956532,null,1437524000,1437524000,1437524000,null,606705000,606705000,606705000,null
2866612,2866612,null,3417000,3417000,3417000,null,2631000,2631000,2631000,null
2893036,2893036,null,22342000,22342000,22342000,null,7778000,7778000,7778000,null
2875181,2875181,null,52798988148.2175,52798988148.2175,52798988148.2175,null,526135922330.097,526135922330.097,526135922330.097,null
2902767,2902767,null,4239000000,4239000000,4239000000,null,7746000000,7746000000,7746000000,null
2886562,2886562,null,236974000,236974000,236974000,null,2360198000,2360198000,2360198000,null
2860245,2860245,null,168757000,168757000,168757000,null,98350000,98350000,98350000,null
2835964,2835964,null,1480000,1480000,1480000,null,1722000,1722000,1722000,null
2948496,2948496,null,17763000,17763000,17763000,null,23143000,23143000,23143000,null
2755380,2755380,null,7476000,7476000,7476000,null,5748000,5748000,5748000,null
2911760,2911760,null,5589000,5589000,5589000,null,8412000,8412000,8412000,null
2868476,2868476,null,515000,515000,515000,null,9105000,9105000,9105000,null
2765227,2765227,null,299286000,299286000,299286000,null,4148809000,4148809000,4148809000,null
2916431,2916431,null,1612034.65230625,1612034.65230625,1612034.65230625,null,805431.983142121,805431.983142121,805431.983142121,null
2916698,2916698,null,1240000,1240000,1240000,null,6082000,6082000,6082000,null
2901152,2901152,null,3708000,3708000,3708000,null,7822000,7822000,7822000,null
2943637,2943637,null,6022000,6022000,6022000,null,7154000,7154000,7154000,null
2841241,2841241,null,80068000,80068000,80068000,null,6331000,6331000,6331000,null
2914281,2914281,null,61252000,61252000,61252000,null,50486000,50486000,50486000,null
2949776,2949776,null,4248000,4248000,4248000,null,2293000,2293000,2293000,null
2927837,2927837,null,null,null,null,null,15102654000,15102654000,15102654000,null
2957775,2957775,null,27910000,27910000,27910000,null,45886000,45886000,45886000,null
2917306,2917306,null,11547000,11547000,11547000,null,2114000,2114000,2114000,null
2829218,2829218,null,688784000,688784000,688784000,null,356099000,356099000,356099000,null
2763565,2763565,null,663900000,663900000,663900000,null,517400000,517400000,517400000,null
2921606,2921606,null,2273000,2273000,2273000,null,3537000,3537000,3537000,null
2941444,2941444,null,17985000,17985000,17985000,null,7012000,7012000,7012000,null
2913856,2913856,null,11435000,11435000,11435000,null,6734000,6734000,6734000,null
2938057,2938057,null,26661821202.3674,26661821202.3674,26661821202.3674,null,1838738908956.19,1838738908956.19,1838738908956.19,null
2829119,2829119,null,12582000,12582000,12582000,null,8396000,8396000,8396000,null
2926201,2926201,null,8604000,8604000,8604000,null,4930000,4930000,4930000,null
2782327,2782327,null,486824825,486824825,486824825,null,2201961185,2201961185,2201961185,null
2863938,2863938,null,39467784.6425419,39467784.6425419,39467784.6425419,null,45611092.893615,45611092.893615,45611092.893615,null
2802282,2802282,null,5980000,5980000,5980000,null,12682000,12682000,12682000,null
2859186,2859186,null,24999423.7639737,24999423.7639737,24999423.7639737,null,32141293.073643,32141293.073643,32141293.073643,null
2876195,2876195,null,1853500000,1853500000,1853500000,null,5411300000,5411300000,5411300000,null
2880340,2880340,null,16995000,16995000,16995000,null,47811000,47811000,47811000,null
2942971,2942971,null,6624000,6624000,6624000,null,9607000,9607000,9607000,null
