XPK_COUNTERPARTY,FK_DATA,OWNERSHIP,COI,UNIT,SOURCE_SYSTEM,FULL_NAME,TOTAL_ASSETS,TOTAL_ASSETS_CURRENCY,TOTAL_TURNOVER,TOTAL_TURNOVER_CURRENCY,RatingID,ParentRatingID,LBRatingID,AnnualTurnover,AnnualTurnoverDirect,AnnualTurnoverParent,AnnualTurnoverLBR,TotalAssets,TotalAssetsDirect,TotalAssetsParent,TotalAssetsLBR
2954612,2954612,AAB,null,CIB Corporate Lendin,FAIR,null,87629000,EUR,98411000,EUR,null,null,null,null,null,null,null,null,null,null,null
2954613,2954613,AAB,null,CIB Corporate Lendin,FAIR,null,87629000,EUR,98411000,EUR,null,null,null,null,null,null,null,null,null,null,null
2954614,2954614,AAB,null,CIB Corporate Lendin,FAIR,null,87629000,EUR,98411000,EUR,null,null,null,null,null,null,null,null,null,null,null
2954615,2954615,AAB,null,CIB Corporate Lendin,FAIR,null,87629000,EUR,98411000,EUR,null,null,null,null,null,null,null,null,null,null,null
2954616,2954616,AAB,null,CIB Corporate Lendin,FAIR,null,87629000,EUR,98411000,EUR,null,null,null,null,null,null,null,null,null,null,null
2954617,2954617,AAB,null,CIB Corporate Lendin,FAIR,null,87629000,EUR,98411000,EUR,null,null,null,null,null,null,null,null,null,null,null
2954618,2954618,AAB,null,CIB Corporate Lendin,FAIR,null,87629000,EUR,98411000,EUR,null,null,null,null,null,null,null,null,null,null,null
2954619,2954619,AAB,null,CIB Corporate Lendin,FAIR,null,87629000,EUR,98411000,EUR,null,null,null,null,null,null,null,null,null,null,null
2954620,2954620,AAB,null,CIB Corporate Lendin,FAIR,null,87629000,EUR,98411000,EUR,null,null,null,null,null,null,null,null,null,null,null
2954621,2954621,AAB,null,CIB Corporate Lendin,FAIR,null,87629000,EUR,98411000,EUR,null,null,null,null,null,null,null,null,null,null,null
2954622,2954622,AAB,null,CIB Corporate Lendin,FAIR,null,87629000,EUR,98411000,EUR,null,null,null,null,null,null,null,null,null,null,null
2954623,2954623,AAB,null,CIB Corporate Lendin,FAIR,null,87629000,EUR,98411000,EUR,null,null,null,null,null,null,null,null,null,null,null
2954624,2954624,AAB,null,CIB Corporate Lendin,FAIR,null,87629000,EUR,98411000,EUR,null,null,null,null,null,null,null,null,null,null,null
2954625,2954625,AAB,null,CIB Corporate Lendin,FAIR,null,87629000,EUR,98411000,EUR,null,null,null,null,null,null,null,null,null,null,null
2954935,2954935,AAB,null,CIB Corporate Lendin,FAIR,null,1176575000,EUR,1231390000,EUR,null,null,null,null,null,null,null,null,null,null,null
2955100,2955100,AAB,null,CIB NR BM Chemicals ,FAIR,null,9097000000,EUR,2088000000,EUR,null,null,null,null,null,null,null,null,null,null,null
2955134,2955134,AAB,null,CIB Corporate Lendin,FAIR,null,2872046000,EUR,6449635000,EUR,null,null,null,null,null,null,null,null,null,null,null
2955302,2955302,AAB,null,CIB Corporate Lendin,FAIR,null,5475611000,EUR,4101159000,EUR,null,null,null,null,null,null,null,null,null,null,null
2955344,2955344,AAB,null,null,FAIR,null,53557100000,EUR,456500000,EUR,null,null,null,null,null,null,null,null,null,null,null
2955409,2955409,AAB,null,CIB Corporate Lendin,FAIR,null,346872000,EUR,2171247000,EUR,null,null,null,null,null,null,null,null,null,null,null
2955410,2955410,AAB,null,CIB Corporate Lendin,FAIR,null,346872000,EUR,2171247000,EUR,null,null,null,null,null,null,null,null,null,null,null
2955411,2955411,AAB,null,CIB Corporate Lendin,FAIR,null,346872000,EUR,2171247000,EUR,null,null,null,null,null,null,null,null,null,null,null
2955412,2955412,AAB,null,CIB Corporate Lendin,FAIR,null,346872000,EUR,2171247000,EUR,null,null,null,null,null,null,null,null,null,null,null
2955413,2955413,AAB,null,CIB Corporate Lendin,FAIR,null,346872000,EUR,2171247000,EUR,null,null,null,null,null,null,null,null,null,null,null
2955414,2955414,AAB,null,CIB Corporate Lendin,FAIR,null,346872000,EUR,2171247000,EUR,null,null,null,null,null,null,null,null,null,null,null
2955415,2955415,AAB,null,CIB Corporate Lendin,FAIR,null,346872000,EUR,2171247000,EUR,null,null,null,null,null,null,null,null,null,null,null
2955416,2955416,AAB,null,CIB Corporate Lendin,FAIR,null,346872000,EUR,2171247000,EUR,null,null,null,null,null,null,null,null,null,null,null
2955417,2955417,AAB,null,CIB Corporate Lendin,FAIR,null,346872000,EUR,2171247000,EUR,null,null,null,null,null,null,null,null,null,null,null
2955418,2955418,AAB,null,CIB Corporate Lendin,FAIR,null,346872000,EUR,2171247000,EUR,null,null,null,null,null,null,null,null,null,null,null
2955419,2955419,AAB,null,CIB Corporate Lendin,FAIR,null,346872000,EUR,2171247000,EUR,null,null,null,null,null,null,null,null,null,null,null
2955420,2955420,AAB,null,CIB Corporate Lendin,FAIR,null,346872000,EUR,2171247000,EUR,null,null,null,null,null,null,null,null,null,null,null
2955421,2955421,AAB,null,CIB Corporate Lendin,FAIR,null,346872000,EUR,2171247000,EUR,null,null,null,null,null,null,null,null,null,null,null
2955422,2955422,AAB,null,CIB Corporate Lendin,FAIR,null,346872000,EUR,2171247000,EUR,null,null,null,null,null,null,null,null,null,null,null
2955423,2955423,AAB,null,CIB Corporate Lendin,FAIR,null,346872000,EUR,2171247000,EUR,null,null,null,null,null,null,null,null,null,null,null
2955424,2955424,AAB,null,CIB Corporate Lendin,FAIR,null,346872000,EUR,2171247000,EUR,null,null,null,null,null,null,null,null,null,null,null
2955425,2955425,AAB,null,CIB Corporate Lendin,FAIR,null,346872000,EUR,2171247000,EUR,null,null,null,null,null,null,null,null,null,null,null
2955426,2955426,AAB,null,CIB Corporate Lendin,FAIR,null,346872000,EUR,2171247000,EUR,null,null,null,null,null,null,null,null,null,null,null
2955427,2955427,AAB,null,CIB Corporate Lendin,FAIR,null,346872000,EUR,2171247000,EUR,null,null,null,null,null,null,null,null,null,null,null
2955428,2955428,AAB,null,CIB Corporate Lendin,FAIR,null,346872000,EUR,2171247000,EUR,null,null,null,null,null,null,null,null,null,null,null
2955429,2955429,AAB,null,CIB Corporate Lendin,FAIR,null,346872000,EUR,2171247000,EUR,null,null,null,null,null,null,null,null,null,null,null
2955430,2955430,AAB,null,CIB Corporate Lendin,FAIR,null,346872000,EUR,2171247000,EUR,null,null,null,null,null,null,null,null,null,null,null
2955431,2955431,AAB,null,CIB Corporate Lendin,FAIR,null,346872000,EUR,2171247000,EUR,null,null,null,null,null,null,null,null,null,null,null
2955432,2955432,AAB,null,CIB Corporate Lendin,FAIR,null,346872000,EUR,2171247000,EUR,null,null,null,null,null,null,null,null,null,null,null
2955433,2955433,AAB,null,CIB Corporate Lendin,FAIR,null,346872000,EUR,2171247000,EUR,null,null,null,null,null,null,null,null,null,null,null
2955434,2955434,AAB,null,CIB Corporate Lendin,FAIR,null,346872000,EUR,2171247000,EUR,null,null,null,null,null,null,null,null,null,null,null
2955471,2955471,AAB,null,CIB Corporate Lendin,FAIR,null,1360283000,EUR,3283773000,EUR,null,null,null,null,null,null,null,null,null,null,null
2955472,2955472,AAB,null,CIB Corporate Lendin,FAIR,null,1360283000,EUR,3283773000,EUR,null,null,null,null,null,null,null,null,null,null,null
2955473,2955473,AAB,null,CIB Corporate Lendin,FAIR,null,1360283000,EUR,3283773000,EUR,null,null,null,null,null,null,null,null,null,null,null
2955474,2955474,AAB,null,CIB Corporate Lendin,FAIR,null,1360283000,EUR,3283773000,EUR,null,null,null,null,null,null,null,null,null,null,null
2955475,2955475,AAB,null,CIB Corporate Lendin,FAIR,null,1360283000,EUR,3283773000,EUR,null,null,null,null,null,null,null,null,null,null,null
2955476,2955476,AAB,null,CIB Corporate Lendin,FAIR,null,1360283000,EUR,3283773000,EUR,null,null,null,null,null,null,null,null,null,null,null
2955477,2955477,AAB,null,CIB Corporate Lendin,FAIR,null,1360283000,EUR,3283773000,EUR,null,null,null,null,null,null,null,null,null,null,null
2955478,2955478,AAB,null,CIB Corporate Lendin,FAIR,null,1360283000,EUR,3283773000,EUR,null,null,null,null,null,null,null,null,null,null,null
2955479,2955479,AAB,null,CIB Corporate Lendin,FAIR,null,1360283000,EUR,3283773000,EUR,null,null,null,null,null,null,null,null,null,null,null
2955480,2955480,AAB,null,CIB Corporate Lendin,FAIR,null,1360283000,EUR,3283773000,EUR,null,null,null,null,null,null,null,null,null,null,null
2955481,2955481,AAB,null,CIB Corporate Lendin,FAIR,null,1360283000,EUR,3283773000,EUR,null,null,null,null,null,null,null,null,null,null,null
2955482,2955482,AAB,null,CIB Corporate Lendin,FAIR,null,1360283000,EUR,3283773000,EUR,null,null,null,null,null,null,null,null,null,null,null
2955483,2955483,AAB,null,CIB Corporate Lendin,FAIR,null,1360283000,EUR,3283773000,EUR,null,null,null,null,null,null,null,null,null,null,null
2955484,2955484,AAB,null,CIB Corporate Lendin,FAIR,null,1360283000,EUR,3283773000,EUR,null,null,null,null,null,null,null,null,null,null,null
2955485,2955485,AAB,null,CIB Corporate Lendin,FAIR,null,1360283000,EUR,3283773000,EUR,null,null,null,null,null,null,null,null,null,null,null
2955486,2955486,AAB,null,CIB Corporate Lendin,FAIR,null,1360283000,EUR,3283773000,EUR,null,null,null,null,null,null,null,null,null,null,null
2955487,2955487,AAB,null,CIB Corporate Lendin,FAIR,null,1360283000,EUR,3283773000,EUR,null,null,null,null,null,null,null,null,null,null,null
2955488,2955488,AAB,null,CIB Corporate Lendin,FAIR,null,1360283000,EUR,3283773000,EUR,null,null,null,null,null,null,null,null,null,null,null
2955489,2955489,AAB,null,CIB Corporate Lendin,FAIR,null,1360283000,EUR,3283773000,EUR,null,null,null,null,null,null,null,null,null,null,null
2955490,2955490,AAB,null,CIB Corporate Lendin,FAIR,null,1360283000,EUR,3283773000,EUR,null,null,null,null,null,null,null,null,null,null,null
2955491,2955491,AAB,null,CIB Corporate Lendin,FAIR,null,1360283000,EUR,3283773000,EUR,null,null,null,null,null,null,null,null,null,null,null
2955492,2955492,AAB,null,CIB Corporate Lendin,FAIR,null,1360283000,EUR,3283773000,EUR,null,null,null,null,null,null,null,null,null,null,null
2955493,2955493,AAB,null,CIB Corporate Lendin,FAIR,null,1360283000,EUR,3283773000,EUR,null,null,null,null,null,null,null,null,null,null,null
2955494,2955494,AAB,null,CIB Corporate Lendin,FAIR,null,1360283000,EUR,3283773000,EUR,null,null,null,null,null,null,null,null,null,null,null
2955495,2955495,AAB,null,CIB Corporate Lendin,FAIR,null,1360283000,EUR,3283773000,EUR,null,null,null,null,null,null,null,null,null,null,null
2955496,2955496,AAB,null,CIB Corporate Lendin,FAIR,null,1360283000,EUR,3283773000,EUR,null,null,null,null,null,null,null,null,null,null,null
2955497,2955497,AAB,null,CIB Corporate Lendin,FAIR,null,1360283000,EUR,3283773000,EUR,null,null,null,null,null,null,null,null,null,null,null
2955498,2955498,AAB,null,CIB Corporate Lendin,FAIR,null,1360283000,EUR,3283773000,EUR,null,null,null,null,null,null,null,null,null,null,null
2955499,2955499,AAB,null,CIB Corporate Lendin,FAIR,null,1360283000,EUR,3283773000,EUR,null,null,null,null,null,null,null,null,null,null,null
2955500,2955500,AAB,null,CIB Corporate Lendin,FAIR,null,1360283000,EUR,3283773000,EUR,null,null,null,null,null,null,null,null,null,null,null
2955501,2955501,AAB,null,CIB Corporate Lendin,FAIR,null,1360283000,EUR,3283773000,EUR,null,null,null,null,null,null,null,null,null,null,null
2955502,2955502,AAB,null,CIB Corporate Lendin,FAIR,null,1360283000,EUR,3283773000,EUR,null,null,null,null,null,null,null,null,null,null,null
2955503,2955503,AAB,null,CIB Corporate Lendin,FAIR,null,1360283000,EUR,3283773000,EUR,null,null,null,null,null,null,null,null,null,null,null
2955504,2955504,AAB,null,CIB Corporate Lendin,FAIR,null,1360283000,EUR,3283773000,EUR,null,null,null,null,null,null,null,null,null,null,null
2955505,2955505,AAB,null,CIB Corporate Lendin,FAIR,null,1360283000,EUR,3283773000,EUR,null,null,null,null,null,null,null,null,null,null,null
2955752,2955752,AAB,null,CIB NR BM Chemicals ,FAIR,null,9097000000,EUR,2088000000,EUR,null,null,null,null,null,null,null,null,null,null,null
2955753,2955753,AAB,null,CIB NR BM Chemicals ,FAIR,null,9097000000,EUR,2088000000,EUR,null,null,null,null,null,null,null,null,null,null,null
2955754,2955754,AAB,null,CIB NR BM Chemicals ,FAIR,null,9097000000,EUR,2088000000,EUR,null,null,null,null,null,null,null,null,null,null,null
2955755,2955755,AAB,null,CIB NR BM Chemicals ,FAIR,null,9097000000,EUR,2088000000,EUR,null,null,null,null,null,null,null,null,null,null,null
2955756,2955756,AAB,null,CIB NR BM Chemicals ,FAIR,null,9097000000,EUR,2088000000,EUR,null,null,null,null,null,null,null,null,null,null,null
2955882,2955882,AAB,null,CIB Corporate Lendin,FAIR,null,40998655655.8479,EUR,0,EUR,null,null,null,null,null,null,null,null,null,null,null
2955947,2955947,AAB,null,null,FAIR,null,3599547169.92,EUR,53783215.72,EUR,null,null,null,null,null,null,null,null,null,null,null
2955952,2955952,AAB,null,CIB Corporate Lendin,FAIR,null,149714000,EUR,173740000,EUR,null,null,null,null,null,null,null,null,null,null,null
2956405,2956405,AAB,null,ABN AMRO Commercial ,FAIR,null,100642000,EUR,233311000,EUR,null,null,null,null,null,null,null,null,null,null,null
2956519,2956519,AAB,null,CIB Corporate Lendin,FAIR,null,841700000,EUR,149500000,EUR,null,null,null,null,null,null,null,null,null,null,null
2956597,2956597,AAB,null,CIB Corporate Lendin,FAIR,null,64930000,EUR,107095000,EUR,null,null,null,null,null,null,null,null,null,null,null
2956598,2956598,AAB,null,CBC Construction,FAIR,null,64930000,EUR,107095000,EUR,null,null,null,null,null,null,null,null,null,null,null
2956599,2956599,AAB,null,CBC Construction,FAIR,null,64930000,EUR,107095000,EUR,null,null,null,null,null,null,null,null,null,null,null
2956600,2956600,AAB,null,CIB Corporate Lendin,FAIR,null,64930000,EUR,107095000,EUR,null,null,null,null,null,null,null,null,null,null,null
2956601,2956601,AAB,null,CIB Corporate Lendin,FAIR,null,64930000,EUR,107095000,EUR,null,null,null,null,null,null,null,null,null,null,null
2956602,2956602,AAB,null,CIB Corporate Lendin,FAIR,null,64930000,EUR,107095000,EUR,null,null,null,null,null,null,null,null,null,null,null
