RATING_ID,PROCESS_ID,ITERATION_NUMBER,CALCULATION_ID,MODEL_COMPONENT_ID,CALCULATION_PERIOD_ID,MODEL_COMPONENT_ESSENTIAL_TYPE_CODE,MODEL_COMPONENT_ESSENTIAL_GROUP_ID,MODEL_COMPONENT_ESSENTIAL_CATEGORY_ID,MODEL_COMPONENT_ESSENTIAL_CATEGORY_VARIANT_ID,MODEL_COMPONENT_ESSENTIAL_CATEGORY_VARIANT_NAME,MODEL_COMPONENT_ESSENTIAL_VALUE,MODEL_COMPONENT_ESSENTIAL_VALUE_TYPE,MODEL_COMPONENT_ESSENTIAL_VALUE_CURRENCY
2585326,2017031,1,1064770,4559169,3234640,Turnover,34,fin,cons,Consolidated,31350000,decimal,null
1157287,640174,1,238450,797825,886776,CorrectedTotalAssets,51,fin,cons,Consolidated,1531909000,decimal,null
1143603,626867,1,232153,771112,875208,CorrectedTotalAssets,34,fin,cons,Consolidated,946000,decimal,null
1080663,568122,1,193271,615144,701581,CorrectedTotalAssets,51,fin,cons,Consolidated,6.0575E8,decimal,null
2521632,1955705,1,1033930,4399735,3154368,TotalAssets,34,fin,cons,Consolidated,87318000,decimal,null
1107510,592762,1,211735,688216,759645,TotalAssets,34,fin,cons,Consolidated,4922000,decimal,null
1062436,551445,1,179044,568839,766141,TotalOperatingIncome,28,fin,cons,Consolidated,253800000,decimal,null
1176605,658284,1,247543,834589,897109,Turnover,34,fin,cons,Consolidated,15104000,decimal,null
1149750,632857,1,235053,783527,882136,Turnover,34,fin,cons,Consolidated,3258000,decimal,null
2548090,1981014,1,1046419,4463863,3176319,Turnover,34,fin,cons,Consolidated,10612000,decimal,null
1065430,554180,1,181373,576177,697828,Turnover,34,fin,cons,Consolidated,3063390255.48023,decimal,null
2553862,1986593,1,1049332,4479147,3176985,TotalAssets,34,fin,cons,Consolidated,10759000,decimal,null
1173663,655419,1,246005,828502,876410,CorrectedTotalAssets,34,fin,cons,Consolidated,null,decimal,null
1196184,677106,1,256958,872798,946586,Turnover,34,fin,cons,Consolidated,838850584.169821,decimal,null
2681181,2109189,1,1113211,4848423,3364332,TotalAssets,34,fin,cons,Consolidated,4951000,decimal,null
1195884,676818,1,256824,872213,972836,TotalAssets,34,fin,cons,Consolidated,480000,decimal,null
1087208,573908,1,197767,630520,693409,Turnover,34,fin,cons,Consolidated,3073000,decimal,null
2504615,1939250,1,1025860,4358376,3138928,CorrectedTotalAssets,34,fin,cons,Consolidated,25322563.9715587,decimal,null
2642735,2072251,1,1093933,4710709,3324568,Turnover,34,fin,cons,Consolidated,15349000,decimal,null
2600074,2030955,1,1072289,4597165,3242685,Turnover,34,fin,cons,Consolidated,96083000,decimal,null
2517527,1951785,1,1031954,4390329,3141863,TotalAssets,28,fin,cons,Consolidated,475224789470.642,decimal,null
2555799,1988486,1,1050236,4483831,3181526,Turnover,34,fin,cons,Consolidated,712649000,decimal,null
1098370,584296,1,205545,663830,757848,TotalAssets,34,fin,cons,Consolidated,9512000,decimal,null
1083334,570577,1,195104,621781,612682,Turnover,34,fin,cons,Consolidated,5996000,decimal,null
1036964,526897,1,160416,497622,688281,TotalAssets,34,fin,cons,Consolidated,7524000,decimal,null
2540162,1973348,1,1042527,4443368,3170184,TotalAssets,34,fin,cons,Consolidated,3471000,decimal,null
1148663,631790,1,234569,781364,830333,Turnover,34,fin,cons,Consolidated,1382000,decimal,null
1124121,608327,1,223430,735626,836678,TotalAssets,34,fin,cons,Consolidated,1501000,decimal,null
2625336,2055402,1,1085219,4664781,3269798,CorrectedTotalAssets,34,fin,cons,Consolidated,3195000,decimal,null
1164702,646949,1,241779,811067,899618,Turnover,34,fin,cons,Consolidated,5177000,decimal,null
1202998,683377,1,260222,885513,1028947,TotalAssets,34,fin,cons,Consolidated,2965000,decimal,null
1099234,585093,1,206141,666133,796557,TotalAssets,34,fin,cons,Consolidated,2490000,decimal,null
1085500,572400,1,196611,626129,711572,TotalAssets,34,fin,cons,Consolidated,315487477.313975,decimal,null
2643379,2072839,1,1094278,4712282,3295555,TotalOperatingIncome,28,fin,cons,Consolidated,102250625.173659,decimal,null
1080073,567583,1,192769,613601,694482,TotalAssets,34,fin,cons,Consolidated,302122000,decimal,null
1049758,539236,1,169611,532921,690028,TotalAssets,34,fin,cons,Consolidated,16042000,decimal,null
1157943,640790,1,238723,798895,904568,CorrectedTotalAssets,34,fin,cons,Consolidated,null,decimal,null
2615736,2046030,1,1080244,4638939,3261890,CorrectedTotalAssets,34,fin,cons,Consolidated,4476000,decimal,null
2563989,1996364,1,1054190,4504258,3200412,CorrectedTotalAssets,34,fin,cons,Consolidated,4616000,decimal,null
2561014,1993561,1,1052764,4496642,3188955,CorrectedTotalAssets,34,fin,cons,Consolidated,5707000,decimal,null
1054451,543724,1,172917,545250,525074,Turnover,34,fin,cons,Consolidated,7895000,decimal,null
1149500,632609,1,234942,783000,864179,TotalAssets,28,fin,cons,Consolidated,564015000,decimal,null
1063079,551969,1,179522,570479,692170,Turnover,34,fin,cons,Consolidated,12943000,decimal,null
1079987,567500,1,192702,613372,694475,CorrectedTotalAssets,34,fin,cons,Consolidated,2408000.0,decimal,null
1094696,580807,1,202903,653270,695991,Turnover,34,fin,cons,Consolidated,0,decimal,null
2550127,1982977,1,1047368,4468998,3172942,TotalAssets,28,fin,cons,Consolidated,53976379258.0561,decimal,null
1072281,560455,1,186786,593003,584514,TotalAssets,34,fin,cons,Consolidated,14079231.6926771,decimal,null
2560783,1993347,1,1052635,4496106,3184938,CorrectedTotalAssets,34,fin,cons,Consolidated,723496000,decimal,null
2534864,1968185,1,1039952,4430449,3153027,Turnover,34,fin,cons,Consolidated,12317000,decimal,null
1175702,657386,1,247070,832663,967401,TotalAssets,34,fin,cons,Consolidated,3289000,decimal,null
2598060,2029132,1,1071296,4592320,3258812,TotalOperatingIncome,28,fin,cons,Consolidated,702600000,decimal,null
1091876,578182,1,200913,645280,695782,Turnover,34,fin,cons,Consolidated,25009000,decimal,null
2648568,2077903,1,1096942,4726776,3326437,Turnover,34,fin,cons,Consolidated,15093000,decimal,null
1109528,594709,1,213222,694322,747615,Turnover,34,fin,cons,Consolidated,44872000,decimal,null
2529859,1963289,1,1037662,4418323,3153846,TotalAssets,34,fin,cons,Consolidated,872107000,decimal,null
1112977,597993,1,215704,704375,734856,Turnover,34,fin,cons,Consolidated,113022000,decimal,null
2517214,1951478,1,1031820,4389658,3134250,TotalAssets,34,fin,cons,Consolidated,68140000,decimal,null
2588087,2019683,1,1066210,4567014,3230676,TotalAssets,34,fin,cons,Consolidated,5070000,decimal,null
1190013,671145,1,253894,860492,981630,CorrectedTotalAssets,34,fin,cons,Consolidated,1824000,decimal,null
2678667,2106821,1,1111987,4841895,3365311,TotalAssets,34,fin,cons,Consolidated,9907000,decimal,null
2587762,2019362,1,1066024,4565998,3224952,Turnover,34,fin,cons,Consolidated,1266000,decimal,null
2588952,2020514,1,1066623,4569251,3221645,TotalAssets,34,fin,cons,Consolidated,6632000,decimal,null
2515985,1950304,1,1031361,4387305,3133434,CorrectedTotalAssets,34,fin,cons,Consolidated,8057000,decimal,null
2630647,2060538,1,1087827,4678338,3292295,TotalOperatingIncome,28,fin,cons,Consolidated,69577393125.109,decimal,null
1179428,661030,1,248812,840099,927407,TotalAssets,34,fin,cons,Consolidated,8749000,decimal,null
1066083,554798,1,181916,577840,692538,TotalAssets,34,fin,cons,Consolidated,33413000,decimal,null
1039473,529293,1,162268,504323,469537,TotalAssets,34,fin,cons,Consolidated,16251000,decimal,null
2631354,2061216,1,1088238,4680426,3283056,Turnover,34,fin,cons,Consolidated,10923000,decimal,null
1074418,562460,1,188389,598467,580031,Turnover,34,fin,cons,Consolidated,71510000,decimal,null
1107842,593090,1,211959,689102,710287,Turnover,34,fin,cons,Consolidated,4236000,decimal,null
2550160,1983010,1,1047390,4469122,3185443,TotalOperatingIncome,28,fin,cons,Consolidated,1675445147.5964,decimal,null
1175279,656989,1,246802,831623,958283,TotalAssets,34,fin,cons,Consolidated,4781000,decimal,null
1160898,643488,1,240072,804257,850770,Turnover,34,fin,cons,Consolidated,9397000,decimal,null
1041825,531617,1,163954,510602,492462,Turnover,34,fin,cons,Consolidated,3607000,decimal,null
1164009,646335,1,241499,809939,895797,CorrectedTotalAssets,34,fin,cons,Consolidated,27720000,decimal,null
2646567,2075944,1,1095913,4721035,3324998,CorrectedTotalAssets,34,fin,cons,Consolidated,6680000,decimal,null
2613159,2043507,1,1078932,4632103,3256509,CorrectedTotalAssets,34,fin,cons,Consolidated,5930000,decimal,null
1163640,646001,1,241307,809227,900901,TotalAssets,34,fin,cons,Consolidated,4699000,decimal,null
1105606,590945,1,210347,682752,717082,Turnover,34,fin,cons,Consolidated,1172000,decimal,null
1044479,534232,1,165911,518380,504656,TotalAssets,34,fin,cons,Consolidated,1687000,decimal,null
1098931,584810,1,205940,665394,739904,Turnover,34,fin,cons,Consolidated,58000,decimal,null
2641902,2071456,1,1093566,4708759,3307038,CorrectedTotalAssets,34,fin,cons,Consolidated,36860000,decimal,null
1105376,590721,1,210189,682089,711817,Turnover,34,fin,cons,Consolidated,1122000,decimal,null
1154376,637331,1,237133,792363,832993,CorrectedTotalAssets,34,fin,cons,Consolidated,1873000,decimal,null
2520096,1954274,1,1033229,4396369,3135371,TotalAssets,34,fin,cons,Consolidated,1333000,decimal,null
1097522,583508,1,204933,661444,716975,TotalAssets,34,fin,cons,Consolidated,87356000,decimal,null
1060121,549158,1,177204,562316,691677,CorrectedTotalAssets,34,fin,cons,Consolidated,417000.0,decimal,null
1100915,586684,1,207338,670964,696434,Turnover,34,fin,cons,Consolidated,11002000,decimal,null
2657422,2086462,1,1101523,4789296,3325196,TotalAssets,34,fin,cons,Consolidated,1357190819.98004,decimal,null
2603010,2033765,1,1073771,4604999,3273978,Turnover,34,fin,cons,Consolidated,9944000,decimal,null
1191379,672472,1,254559,863241,940423,Turnover,34,fin,cons,Consolidated,7238000,decimal,null
2677958,2106134,1,1111603,4840075,3356498,Turnover,34,fin,cons,Consolidated,40052000,decimal,null
1096346,582389,1,204063,658039,667217,TotalAssets,6,fin,cons,Consolidated,792911000,decimal,null
2559665,1992250,1,1052094,4493319,3190302,Turnover,34,fin,cons,Consolidated,10596000,decimal,null
1098363,584289,1,205538,663795,702456,TotalAssets,34,fin,cons,Consolidated,4961000,decimal,null
2518340,1952558,1,1032331,4392301,3156579,TotalAssets,34,fin,cons,Consolidated,22806000,decimal,null
1193819,674809,1,255796,868277,921490,Turnover,34,fin,cons,Consolidated,8830000,decimal,null
1065658,554384,1,181578,576685,596909,Turnover,34,fin,cons,Consolidated,38889000,decimal,null
1180081,661609,1,249098,841321,895301,CorrectedTotalAssets,34,fin,cons,Consolidated,5266000,decimal,null
2620409,2050575,1,1082648,4651030,3281017,CorrectedTotalAssets,34,fin,cons,Consolidated,142902000,decimal,null
1057095,546186,1,174927,553269,691121,Turnover,34,fin,cons,Consolidated,7855000,decimal,null
2652805,2082047,1,1099243,4738827,3308587,Turnover,34,fin,cons,Consolidated,227000000,decimal,null
1155932,638861,1,237851,795118,880944,CorrectedTotalAssets,34,fin,cons,Consolidated,5002000,decimal,null
1108946,594163,1,212775,692504,1009233,TotalAssets,6,fin,cons,Consolidated,1514940909.09091,decimal,null
1125600,609724,1,224484,740012,776995,TotalAssets,34,fin,cons,Consolidated,32920000,decimal,null
1204614,684961,1,261079,889108,948619,CorrectedTotalAssets,34,fin,cons,Consolidated,3235000,decimal,null
1167602,649612,1,243116,816447,920929,CorrectedTotalAssets,34,fin,cons,Consolidated,4485000,decimal,null
2550775,1983589,1,1047745,4470815,3172972,TotalAssets,28,fin,cons,Consolidated,24747293887.8489,decimal,null
1075102,563084,1,188941,600222,693803,TotalAssets,34,fin,cons,Consolidated,2552000,decimal,null
2627262,2057222,1,1086183,4669622,3295724,TotalAssets,53,fin,cons,Consolidated,3503791000,decimal,null
1068701,557136,1,183994,584031,717331,Turnover,34,fin,cons,Consolidated,76511000,decimal,null
2507051,1941640,1,1026997,4364730,3120127,Turnover,34,fin,cons,Consolidated,423000,decimal,null
1152673,635697,1,236371,789255,829805,CorrectedTotalAssets,34,fin,cons,Consolidated,null,decimal,null
1102541,588121,1,208346,674505,736750,TotalAssets,34,fin,cons,Consolidated,16415000,decimal,null
1096727,582747,1,204341,659140,802871,TotalAssets,34,fin,cons,Consolidated,2812000,decimal,null
2548311,1981229,1,1046529,4464463,3185461,TotalAssets,28,fin,cons,Consolidated,24508363487.0395,decimal,null
1063615,552485,1,179934,571913,692242,Turnover,34,fin,cons,Consolidated,2834000,decimal,null
2670633,2099022,1,1107799,4821635,3357946,CorrectedTotalAssets,34,fin,cons,Consolidated,372383000,decimal,null
1112320,597365,1,215200,702229,745641,Turnover,34,fin,cons,Consolidated,7273000,decimal,null
2614242,2044573,1,1079503,4634811,3253528,TotalAssets,34,fin,cons,Consolidated,99722000,decimal,null
2645577,2074979,1,1095402,4718219,3324056,Turnover,34,fin,cons,Consolidated,18120000,decimal,null
2593189,2024651,1,1068903,4580452,3239723,TotalAssets,34,fin,cons,Consolidated,3556000,decimal,null
1069401,557754,1,184453,585868,693041,TotalAssets,34,fin,cons,Consolidated,49367000,decimal,null
2565728,1998072,1,1055140,4508850,3197759,Turnover,34,fin,cons,Consolidated,758975000,decimal,null
1063735,552605,1,180041,572267,692264,Turnover,34,fin,cons,Consolidated,696000,decimal,null
1104622,589998,1,209684,679890,780637,Revenues,6,fin,cons,Consolidated,1169798123.3244,decimal,null
1076734,564519,1,190215,604405,588978,Turnover,34,fin,cons,Consolidated,45505000,decimal,null
1085381,572326,1,196563,625939,695214,TotalAssets,34,fin,cons,Consolidated,33532000,decimal,null
2594515,2025912,1,1069548,4583833,3237065,Turnover,34,fin,cons,Consolidated,15737000,decimal,null
1150707,633782,1,235496,785505,838800,TotalAssets,34,fin,cons,Consolidated,3381000,decimal,null
1183703,665030,1,250838,848157,915884,TotalAssets,34,fin,cons,Consolidated,8641000,decimal,null
2600384,2031251,1,1072418,4597862,3245935,CorrectedTotalAssets,34,fin,cons,Consolidated,1145000,decimal,null
1111517,596601,1,214622,700006,782760,Turnover,34,fin,cons,Consolidated,16072000,decimal,null
2595580,2026788,1,1070019,4586138,3228775,TotalAssets,34,fin,cons,Consolidated,128727000,decimal,null
1070652,558917,1,185485,588595,567873,Turnover,34,fin,cons,Consolidated,8300000,decimal,null
2579790,2011704,1,1062198,4545227,3221175,Turnover,34,fin,cons,Consolidated,43297000,decimal,null
1151586,634642,1,235890,787159,3612024,TotalAssets,6,fin,cons,Consolidated,16385606.0606061,decimal,null
2501500,1936281,1,1024311,4349726,3137952,TotalAssets,34,fin,cons,Consolidated,19955000,decimal,null
2579587,2011505,1,1062092,4544640,3236490,Turnover,34,fin,cons,Consolidated,11473000,decimal,null
2537804,1971054,1,1041405,4438041,3174442,Turnover,34,fin,cons,Consolidated,76866000,decimal,null
1156391,639307,1,238072,796107,892978,Turnover,34,fin,cons,Consolidated,1282000,decimal,null
2646218,2075603,1,1095753,4720132,3299278,Turnover,34,fin,cons,Consolidated,999289604.546531,decimal,null
2643801,2073248,1,1094485,4713351,3305327,Turnover,34,fin,cons,Consolidated,14450000,decimal,null
1140657,624264,1,230867,766265,846699,TotalAssets,6,fin,cons,Consolidated,59421846.7109234,decimal,null
1185853,667097,1,251901,852042,926718,TotalAssets,34,fin,cons,Consolidated,32562000,decimal,null
2527307,1960854,1,1036434,4411912,3150286,CorrectedTotalAssets,34,fin,cons,Consolidated,2612000,decimal,null
2519240,1953434,1,1032851,4394633,3135667,TotalAssets,34,fin,cons,Consolidated,37531000,decimal,null
1211370,691497,1,264329,902580,1078107,Turnover,34,fin,cons,Consolidated,6438000,decimal,null
2627305,2057264,1,1086202,4669727,3271811,CorrectedTotalAssets,34,fin,cons,Consolidated,2429300000,decimal,null
1126186,610296,1,224911,741746,848247,TotalAssets,34,fin,cons,Consolidated,10525000,decimal,null
1157664,640518,1,238608,798451,845834,TotalAssets,34,fin,cons,Consolidated,7000,decimal,null
2639852,2069433,1,1092453,4702926,3301789,CorrectedTotalAssets,34,fin,cons,Consolidated,2678000,decimal,null
2669998,2098399,1,1107453,4819589,3365512,CorrectedTotalAssets,34,fin,cons,Consolidated,129164974.316091,decimal,null
2629313,2059242,1,1087189,4675029,3288150,TotalAssets,34,fin,cons,Consolidated,222660000,decimal,null
2504703,1939338,1,1025895,4358563,3125193,TotalAssets,34,fin,cons,Consolidated,68131000,decimal,null
2662211,2091094,1,1103834,4801545,3332064,TotalAssets,34,fin,cons,Consolidated,4326030.00714456,decimal,null
1163225,645620,1,241098,808388,869887,TotalAssets,34,fin,cons,Consolidated,29909000,decimal,null
1143926,627186,1,232286,771745,878211,TotalAssets,34,fin,cons,Consolidated,9826000,decimal,null
2564269,1996640,1,1054368,4504966,3202037,CorrectedTotalAssets,34,fin,cons,Consolidated,0,decimal,null
1143842,627105,1,232250,771571,869982,TotalAssets,34,fin,cons,Consolidated,1922000,decimal,null
1210710,690889,1,264004,901293,1022779,CorrectedTotalAssets,34,fin,cons,Consolidated,46930000,decimal,null
1069281,557676,1,184411,585624,693037,TotalAssets,34,fin,cons,Consolidated,6573000,decimal,null
2588886,2020448,1,1066596,4569117,3228430,Turnover,34,fin,cons,Consolidated,1000,decimal,null
2512251,1946737,1,1029599,4378448,3145283,Turnover,34,fin,cons,Consolidated,11276000,decimal,null
1069574,557891,1,184601,586149,693058,TotalAssets,34,fin,cons,Consolidated,3928000,decimal,null
2511202,1945715,1,1029126,4375896,3134108,Turnover,34,fin,cons,Consolidated,751057000,decimal,null
2531212,1964598,1,1038307,4421726,3148695,TotalAssets,34,fin,cons,Consolidated,97290000,decimal,null
1183220,664629,1,250578,847284,895250,TotalAssets,34,fin,cons,Consolidated,0,decimal,null
2629236,2059166,1,1087154,4674810,3274741,CorrectedTotalAssets,34,fin,cons,Consolidated,8028000,decimal,null
1094720,580831,1,202924,653360,695995,Turnover,34,fin,cons,Consolidated,5221000,decimal,null
2547886,1980813,1,1046319,4463265,3168834,TotalAssets,34,fin,cons,Consolidated,5369138000,decimal,null
2610608,2041002,1,1077533,4624450,3250822,TotalAssets,34,fin,cons,Consolidated,381487000,decimal,null
1056190,545315,1,174257,550444,690948,Turnover,34,fin,cons,Consolidated,1153000,decimal,null
1070740,559005,1,185543,588852,693215,TotalAssets,34,fin,cons,Consolidated,11375000,decimal,null
2547958,1980884,1,1046356,4463494,3195720,Turnover,34,fin,cons,Consolidated,11012000,decimal,null
1173272,655030,1,245817,827668,890625,CorrectedTotalAssets,34,fin,cons,Consolidated,2849000,decimal,null
1211034,691170,1,264162,901825,973209,Revenues,6,fin,cons,Consolidated,22218000,decimal,null
1135171,618963,1,228634,757087,3611786,Revenues,6,fin,cons,Consolidated,108257716.049383,decimal,null
1200334,680928,1,258957,880600,971915,Turnover,34,fin,cons,Consolidated,97576000,decimal,null
1138195,621939,1,229889,762158,797271,TotalAssets,34,fin,cons,Consolidated,0,decimal,null
1075649,563535,1,189338,601584,693869,TotalAssets,34,fin,cons,Consolidated,12043000,decimal,null
2615493,2045792,1,1080144,4638351,3285420,TotalAssets,34,fin,cons,Consolidated,140293000,decimal,null
2506094,1940700,1,1026540,4362144,3131713,CorrectedTotalAssets,34,fin,cons,Consolidated,1833348000,decimal,null
1151780,634814,1,235980,787595,831760,Revenues,6,fin,cons,Consolidated,223392793.0085,decimal,null
2585532,2017230,1,1064869,4559720,3217409,Turnover,34,fin,cons,Consolidated,25061000,decimal,null
