EXMPTN_CNDTN_ID,EXMPTN_ID,SRCE_SSTM_CMPNNT_ID,PD_RTNG_MDL,RPRTNG_ENTTY_CD,BSL_II_PRDCT_TYP_CD,RPRTNG_CRTSS_ACCNT_CD,BSL_II_CNTRPRTY_TYP_CD,RTL_CRDT_EXPSR_PRTFL_CD,CSTMR_MRKT_SGMNT_ID,LGD_RTNG_MDL,LGL_ENTTY,EX_FBN_FLG,INTRCMPNY_FLG,CNTRPRTY_ID,DL_SRC_SSTM_CMPNNT_CD,EFFCTV_STATUS,EFFCTV_STRT_DT,EFFCTV_END_DT,BSL_APPRCH,EC_MDL_INPT_INDCTR,EC_PRXD_INDCTR,GLBL_CNTRPRTY_IDNTFR,MIN_TURNOVER,SOURCED_EXEMPTION_ID,PL_NPL_INDICATOR,SPECIALISED_LENDING_TYPE
710,Beleggingspand Financiering,null,null,null,null,null,null,BPF,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,STD,N,Y,null,null,null,null,*
711,Franx B.V.,null,null,208319,null,null,null,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,STD,N,Y,null,null,null,null,*
712,Participaties NPE Fund ,null,null,204448,null,null,null,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,STD,N,Y,null,null,null,null,*
750,EBA list,null,null,null,null,null,null,null,null,null,null,null,null,13381229,BCA,Active,25-01-2025,31-12-9999,STD,Y,N,null,null,null,null,*
751,EBA list,null,null,null,null,null,null,null,null,null,null,null,null,2042101060,BCA,Active,25-01-2025,31-12-9999,STD,Y,N,null,null,null,null,*
752,EBA list,null,null,null,null,null,null,null,null,null,null,null,null,11909994,BCA,Active,25-01-2025,31-12-9999,STD,Y,N,null,null,null,null,*
753,EBA list,null,null,null,null,null,null,null,null,null,null,null,null,12769053,BCA,Active,25-01-2025,31-12-9999,STD,Y,N,null,null,null,null,*
754,EBA list,null,null,null,null,null,null,null,null,null,null,null,null,20763638,BCA,Active,25-01-2025,31-12-9999,STD,Y,N,null,null,null,null,*
755,EBA list,null,null,null,null,null,null,null,null,null,null,null,null,7082940,BCA,Active,25-01-2025,31-12-9999,STD,Y,N,null,null,null,null,*
756,EBA list,null,null,null,null,null,null,null,null,null,null,null,null,195923316,BCA,Active,25-01-2025,31-12-9999,STD,Y,N,null,null,null,null,*
757,EBA list,null,null,null,null,null,null,null,null,null,null,null,null,2025581556,BCA,Active,25-01-2025,31-12-9999,STD,Y,N,null,null,null,null,*
758,EBA list,null,null,null,null,null,null,null,null,null,null,null,null,205353029,BCA,Active,25-01-2025,31-12-9999,STD,Y,N,null,null,null,null,*
759,EBA list,null,null,null,null,null,null,null,null,null,null,null,null,15636453,BCA,Active,25-01-2025,31-12-9999,STD,Y,N,null,null,null,null,*
760,EBA list,null,null,null,null,null,null,null,null,null,null,null,null,61164208,BCA,Active,25-01-2025,31-12-9999,STD,Y,N,null,null,null,null,*
761,EBA list,null,null,null,null,null,null,null,null,null,null,null,null,172288940,BCA,Active,25-01-2025,31-12-9999,STD,Y,N,null,null,null,null,*
762,EBA list,null,null,null,null,null,null,null,null,null,null,null,null,10619151,BCA,Active,25-01-2025,31-12-9999,STD,Y,N,null,null,null,null,*
763,EBA list,null,null,null,null,null,null,null,null,null,null,null,null,29158540,BCA,Active,25-01-2025,31-12-9999,STD,Y,N,null,null,null,null,*
764,EBA list,null,null,null,null,null,null,null,null,null,null,null,null,2038316201,BCA,Active,25-01-2025,31-12-9999,STD,Y,N,null,null,null,null,*
765,EBA list,null,null,null,null,null,null,null,null,null,null,null,null,2012628117,BCA,Active,25-01-2025,31-12-9999,STD,Y,N,null,null,null,null,*
766,EBA list,null,null,null,null,null,null,null,null,null,null,null,null,2000381669,BCA,Active,25-01-2025,31-12-9999,STD,Y,N,null,null,null,null,*
767,EBA list,null,null,null,null,null,null,null,null,null,null,null,null,502470534,BCA,Active,25-01-2025,31-12-9999,STD,Y,N,null,null,null,null,*
768,EBA list,null,null,null,null,null,null,null,null,null,null,null,null,502470658,BCA,Active,25-01-2025,31-12-9999,STD,Y,N,null,null,null,null,*
769,EBA list,null,null,null,null,null,null,null,null,null,null,null,null,502486953,BCA,Active,25-01-2025,31-12-9999,STD,Y,N,null,null,null,null,*
770,EBA list,null,null,null,null,null,null,null,null,null,null,null,null,502487097,BCA,Active,25-01-2025,31-12-9999,STD,Y,N,null,null,null,null,*
771,EBA list,null,null,null,null,null,null,null,null,null,null,null,null,502487240,BCA,Active,25-01-2025,31-12-9999,STD,Y,N,null,null,null,null,*
772,EBA list,null,null,null,null,null,null,null,null,null,null,null,null,502487828,BCA,Active,25-01-2025,31-12-9999,STD,Y,N,null,null,null,null,*
773,EBA list,null,null,null,null,null,null,null,null,null,null,null,null,195423631,BCA,Active,25-01-2025,31-12-9999,STD,Y,N,null,null,null,null,*
774,EBA list,null,null,null,null,null,null,null,null,null,null,null,null,204284139,BCA,Active,25-01-2025,31-12-9999,STD,Y,N,null,null,null,null,*
775,EBA list,null,null,null,null,null,null,null,null,null,null,null,null,502403616,BCA,Active,25-01-2025,31-12-9999,STD,Y,N,null,null,null,null,*
776,EBA list,null,null,null,null,null,null,null,null,null,null,null,null,2003497072,BCA,Active,25-01-2025,31-12-9999,STD,Y,N,null,null,null,null,*
777,EBA list,null,null,null,null,null,null,null,null,null,null,null,null,195836529,BCA,Active,25-01-2025,31-12-9999,STD,Y,N,null,null,null,null,*
778,EBA list,null,null,null,null,null,null,null,null,null,null,null,null,197168922,BCA,Active,25-01-2025,31-12-9999,STD,Y,N,null,null,null,null,*
779,EBA list,null,null,null,null,null,null,null,null,null,null,null,null,201901099,BCA,Active,25-01-2025,31-12-9999,STD,Y,N,null,null,null,null,*
780,EBA list,null,null,null,null,null,null,null,null,null,null,null,null,201443996,BCA,Active,25-01-2025,31-12-9999,STD,Y,N,null,null,null,null,*
781,EBA list,null,null,null,null,null,null,null,null,null,null,null,null,135112516,BCA,Active,25-01-2025,31-12-9999,STD,Y,N,null,null,null,null,*
782,EBA list,null,null,null,null,null,null,null,null,null,null,null,null,502847077,BCA,Active,25-01-2025,31-12-9999,STD,Y,N,null,null,null,null,*
783,EBA list,null,null,null,null,null,null,null,null,null,null,null,null,15073564,BCA,Active,25-01-2025,31-12-9999,STD,Y,N,null,null,null,null,*
784,EBA list,null,null,null,null,null,null,null,null,null,null,null,null,143374923,EPR,Active,25-01-2025,31-12-9999,STD,Y,N,null,null,null,null,*
785,EBA list,null,null,null,null,null,null,null,null,null,null,null,null,143114999,EPR,Active,25-01-2025,31-12-9999,STD,Y,N,null,null,null,null,*
786,EBA list,null,null,null,null,null,null,null,null,null,null,null,null,354713396,EPR,Active,25-01-2025,31-12-9999,STD,Y,N,null,null,null,null,*
787,EBA list,null,null,null,null,null,null,null,null,null,null,null,null,374346984,EPR,Active,25-01-2025,31-12-9999,STD,Y,N,null,null,null,null,*
788,EBA list,null,null,null,null,null,null,null,null,null,null,null,null,143212974,EPR,Active,25-01-2025,31-12-9999,STD,Y,N,null,null,null,null,*
789,EBA list,null,null,null,null,null,null,null,null,null,null,null,null,374347425,EPR,Active,25-01-2025,31-12-9999,STD,Y,N,null,null,null,null,*
790,EBA list,null,null,null,null,null,null,null,null,null,null,null,null,143117246,EPR,Active,25-01-2025,31-12-9999,STD,Y,N,null,null,null,null,*
791,EBA list,null,null,null,null,null,null,null,null,null,null,null,null,143017292,EPR,Active,25-01-2025,31-12-9999,STD,Y,N,null,null,null,null,*
792,EBA list,null,null,null,null,null,null,null,null,null,null,null,null,143373137,EPR,Active,25-01-2025,31-12-9999,STD,Y,N,null,null,null,null,*
793,EBA list,null,null,null,null,null,null,null,null,null,null,null,null,143154273,EPR,Active,25-01-2025,31-12-9999,STD,Y,N,null,null,null,null,*
794,EBA list,null,null,null,null,null,null,null,null,null,null,null,null,143116290,EPR,Active,25-01-2025,31-12-9999,STD,Y,N,null,null,null,null,*
795,EBA list,null,null,null,null,null,null,null,null,null,null,null,null,143099191,EPR,Active,25-01-2025,31-12-9999,STD,Y,N,null,null,null,null,*
796,EBA list,null,null,null,null,null,null,null,null,null,null,null,null,143789937,EPR,Active,25-01-2025,31-12-9999,STD,Y,N,null,null,null,null,*
797,EBA list,null,null,null,null,null,null,null,null,null,null,null,null,143020331,EPR,Active,25-01-2025,31-12-9999,STD,Y,N,null,null,null,null,*
798,EBA list,null,null,null,null,null,null,null,null,null,null,null,null,742167682,EPR,Active,25-01-2025,31-12-9999,STD,Y,N,null,null,null,null,*
799,EBA list,null,null,null,null,null,null,null,null,null,null,null,null,353220302,EPR,Active,25-01-2025,31-12-9999,STD,Y,N,null,null,null,null,*
800,EBA list,null,null,null,null,null,null,null,null,null,null,null,null,350767610,EPR,Active,25-01-2025,31-12-9999,STD,Y,N,null,null,null,null,*
801,EBA list,null,null,null,null,null,null,null,null,null,null,null,null,346048729,EPR,Active,25-01-2025,31-12-9999,STD,Y,N,null,null,null,null,*
802,EBA list,null,null,null,null,null,null,null,null,null,null,null,null,245073736,EPR,Active,25-01-2025,31-12-9999,STD,Y,N,null,null,null,null,*
803,EBA list,null,null,null,null,null,null,null,null,null,null,null,null,246361689,EPR,Active,25-01-2025,31-12-9999,STD,Y,N,null,null,null,null,*
804,EBA list,null,null,null,null,null,null,null,null,null,null,null,null,747117845,EPR,Active,25-01-2025,31-12-9999,STD,Y,N,null,null,null,null,*
805,EBA list,null,null,null,null,null,null,null,null,null,null,null,null,147563119,EPR,Active,25-01-2025,31-12-9999,STD,Y,N,null,null,null,null,*
806,EBA list,null,null,null,null,null,null,null,null,null,null,null,null,358824214,EPR,Active,25-01-2025,31-12-9999,STD,Y,N,null,null,null,null,*
807,EBA list,null,null,null,null,null,null,null,null,null,null,null,null,347443192,EPR,Active,25-01-2025,31-12-9999,STD,Y,N,null,null,null,null,*
808,EBA list,null,null,null,null,null,null,null,null,null,null,null,null,343103516,EPR,Active,25-01-2025,31-12-9999,STD,Y,N,null,null,null,null,*
809,EBA list,null,null,null,null,null,null,null,null,null,null,null,null,747117799,EPR,Active,25-01-2025,31-12-9999,STD,Y,N,null,null,null,null,*
810,EBA list,null,null,null,null,null,null,null,null,null,null,null,null,347455670,EPR,Active,25-01-2025,31-12-9999,STD,Y,N,null,null,null,null,*
811,EBA list,null,null,null,null,null,null,null,null,null,null,null,null,348275870,EPR,Active,25-01-2025,31-12-9999,STD,Y,N,null,null,null,null,*
812,EBA list,null,null,null,null,null,null,null,null,null,null,null,null,634092545,EPR,Active,25-01-2025,31-12-9999,STD,Y,N,null,null,null,null,*
813,EBA list,null,null,null,null,null,null,null,null,null,null,null,null,245569324,EPR,Active,25-01-2025,31-12-9999,STD,Y,N,null,null,null,null,*
814,EBA list,null,null,null,null,null,null,null,null,null,null,null,null,143789821,EPR,Active,25-01-2025,31-12-9999,STD,Y,N,null,null,null,null,*
815,EBA list,null,null,null,null,null,null,null,null,null,null,null,null,143142496,EPR,Active,25-01-2025,31-12-9999,STD,Y,N,null,null,null,null,*
816,EBA list,null,null,null,null,null,null,null,null,null,null,null,null,143270796,EPR,Active,25-01-2025,31-12-9999,STD,Y,N,null,null,null,null,*
817,RGLA list,null,null,null,null,null,null,null,null,null,null,null,null,2000271405,BCA,Active,25-01-2025,31-12-9999,STD,Y,N,null,null,null,null,*
818,RGLA list,null,null,null,null,null,null,null,null,null,null,null,null,2000271782,BCA,Active,25-01-2025,31-12-9999,STD,Y,N,null,null,null,null,*
819,RGLA list,null,null,null,null,null,null,null,null,null,null,null,null,2027367411,BCA,Active,25-01-2025,31-12-9999,STD,Y,N,null,null,null,null,*
820,RGLA list,null,null,null,null,null,null,null,null,null,null,null,null,209455403,BCA,Active,25-01-2025,31-12-9999,STD,Y,N,null,null,null,null,*
821,RGLA list,null,null,null,null,null,null,null,null,null,null,null,null,20763336,BCA,Active,25-01-2025,31-12-9999,STD,Y,N,null,null,null,null,*
822,RGLA list,null,null,null,null,null,null,null,null,null,null,null,null,747117861,EPR,Active,25-01-2025,31-12-9999,STD,Y,N,null,null,null,null,*
823,RGLA list,null,null,null,null,null,null,null,null,null,null,null,null,350753342,EPR,Active,25-01-2025,31-12-9999,STD,Y,N,null,null,null,null,*
824,RGLA list,null,null,null,null,null,null,null,null,null,null,null,null,346665159,EPR,Active,25-01-2025,31-12-9999,STD,Y,N,null,null,null,null,*
825,RGLA list,null,null,null,null,null,null,null,null,null,null,null,null,360811434,EPR,Active,25-01-2025,31-12-9999,STD,Y,N,null,null,null,null,*
826,RGLA list,null,null,null,null,null,null,null,null,null,null,null,null,143336037,EPR,Active,25-01-2025,31-12-9999,STD,Y,N,null,null,null,null,*
827,Count Guarantee list,null,null,null,null,null,null,null,null,null,null,null,null,200249053,BCA,Active,25-01-2025,31-12-9999,STD,Y,N,null,null,null,null,*
828,Count Guarantee list,null,null,null,null,null,null,null,null,null,null,null,null,10100180,BCA,Active,25-01-2025,31-12-9999,STD,Y,N,null,null,null,null,*
829,Count Guarantee list,null,null,null,null,null,null,null,null,null,null,null,null,140261516,EPR,Active,25-01-2025,31-12-9999,STD,Y,N,null,null,null,null,*
830,Count Guarantee list,null,null,null,null,null,null,null,null,null,null,null,null,142896616,EPR,Active,25-01-2025,31-12-9999,STD,Y,N,null,null,null,null,*
831,EBA list,null,null,null,null,null,null,null,null,null,null,null,null,65074567 n AMSTELNL,SBC,Active,25-01-2025,31-12-9999,STD,Y,N,null,null,null,null,*
832,EBA list,null,null,null,null,null,null,null,null,null,null,null,null,65062057 n AMSTELNL,SBC,Active,25-01-2025,31-12-9999,STD,Y,N,null,null,null,null,*
833,EBA list,null,null,null,null,null,null,null,null,null,null,null,null,65073746 n AMSTELNL,SBC,Active,25-01-2025,31-12-9999,STD,Y,N,null,null,null,null,*
834,EBA list,null,null,null,null,null,null,null,null,null,null,null,null,65060286 n AMSTELNL,SBC,Active,25-01-2025,31-12-9999,STD,Y,N,null,null,null,null,*
835,EBA list,null,null,null,null,null,null,null,null,null,null,null,null,65071375 n AMSTELNL,SBC,Active,25-01-2025,31-12-9999,STD,Y,N,null,null,null,null,*
836,EBA list,null,null,null,null,null,null,null,null,null,null,null,null,65080830 n AMSTELNL,SBC,Active,25-01-2025,31-12-9999,STD,Y,N,null,null,null,null,*
837,EBA list,null,null,null,null,null,null,null,null,null,null,null,null,143285653,EPR,Active,25-01-2025,31-12-9999,STD,Y,N,null,null,null,null,*
838,EBA list,null,null,null,null,null,null,null,null,null,null,null,null,143256696,EPR,Active,25-01-2025,31-12-9999,STD,Y,N,null,null,null,null,*
839,EBA list,null,null,null,null,null,null,null,null,null,null,null,null,370631803,EPR,Active,25-01-2025,31-12-9999,STD,Y,N,null,null,null,null,*
840,EBA list,null,null,null,null,null,null,null,null,null,null,null,null,352981369,EPR,Active,25-01-2025,31-12-9999,STD,Y,N,null,null,null,null,*
841,EBA list,null,null,null,null,null,null,null,null,null,null,null,null,143110993,EPR,Active,25-01-2025,31-12-9999,STD,Y,N,null,null,null,null,*
842,EBA list,null,null,null,null,null,null,null,null,null,null,null,null,146153707,EPR,Active,25-01-2025,31-12-9999,STD,Y,N,null,null,null,null,*
843,EBA list,null,null,null,null,null,null,null,null,null,null,null,null,206209193,BCA,Active,25-01-2025,31-12-9999,STD,Y,N,null,null,null,null,*
844,EBA list,null,null,null,null,null,null,null,null,null,null,null,null,118957945,BCA,Active,25-01-2025,31-12-9999,STD,Y,N,null,null,null,null,*
845,EBA list,null,null,null,null,null,null,null,null,null,null,null,null,12020273,BCA,Active,25-01-2025,31-12-9999,STD,Y,N,null,null,null,null,*
846,EBA list,null,null,null,null,null,null,null,null,null,null,null,null,14726726,BCA,Active,25-01-2025,31-12-9999,STD,Y,N,null,null,null,null,*
847,EBA list,null,null,null,null,null,null,null,null,null,null,null,null,168316358,BCA,Active,25-01-2025,31-12-9999,STD,Y,N,null,null,null,null,*
848,EBA list,null,null,null,null,null,null,null,null,null,null,null,null,18462073,BCA,Active,25-01-2025,31-12-9999,STD,Y,N,null,null,null,null,*
849,EBA list,null,null,null,null,null,null,null,null,null,null,null,null,18556825,BCA,Active,25-01-2025,31-12-9999,STD,Y,N,null,null,null,null,*
850,EBA list,null,null,null,null,null,null,null,null,null,null,null,null,19110596,BCA,Active,25-01-2025,31-12-9999,STD,Y,N,null,null,null,null,*
851,EBA list,null,null,null,null,null,null,null,null,null,null,null,null,19128053,BCA,Active,25-01-2025,31-12-9999,STD,Y,N,null,null,null,null,*
852,EBA list,null,null,null,null,null,null,null,null,null,null,null,null,19169981,BCA,Active,25-01-2025,31-12-9999,STD,Y,N,null,null,null,null,*
853,EBA list,null,null,null,null,null,null,null,null,null,null,null,null,19566565,BCA,Active,25-01-2025,31-12-9999,STD,Y,N,null,null,null,null,*
854,EBA list,null,null,null,null,null,null,null,null,null,null,null,null,2004925329,BCA,Active,25-01-2025,31-12-9999,STD,Y,N,null,null,null,null,*
855,EBA list,null,null,null,null,null,null,null,null,null,null,null,null,207108897,BCA,Active,25-01-2025,31-12-9999,STD,Y,N,null,null,null,null,*
856,EBA list,null,null,null,null,null,null,null,null,null,null,null,null,21273413,BCA,Active,25-01-2025,31-12-9999,STD,Y,N,null,null,null,null,*
857,EBA list,null,null,null,null,null,null,null,null,null,null,null,null,21847800,BCA,Active,25-01-2025,31-12-9999,STD,Y,N,null,null,null,null,*
858,EBA list,null,null,null,null,null,null,null,null,null,null,null,null,27281035,BCA,Active,25-01-2025,31-12-9999,STD,Y,N,null,null,null,null,*
859,EBA list,null,null,null,null,null,null,null,null,null,null,null,null,38469561,BCA,Active,25-01-2025,31-12-9999,STD,Y,N,null,null,null,null,*
860,EBA list,null,null,null,null,null,null,null,null,null,null,null,null,40058085,BCA,Active,25-01-2025,31-12-9999,STD,Y,N,null,null,null,null,*
861,EBA list,null,null,null,null,null,null,null,null,null,null,null,null,59599413,BCA,Active,25-01-2025,31-12-9999,STD,Y,N,null,null,null,null,*
862,EBA list,null,null,null,null,null,null,null,null,null,null,null,null,59685247,BCA,Active,25-01-2025,31-12-9999,STD,Y,N,null,null,null,null,*
863,EBA list,null,null,null,null,null,null,null,null,null,null,null,null,66595819,BCA,Active,25-01-2025,31-12-9999,STD,Y,N,null,null,null,null,*
864,EBA list,null,null,null,null,null,null,null,null,null,null,null,null,7198515,BCA,Active,25-01-2025,31-12-9999,STD,Y,N,null,null,null,null,*
865,EBA list,null,null,null,null,null,null,null,null,null,null,null,null,8361649,BCA,Active,25-01-2025,31-12-9999,STD,Y,N,null,null,null,null,*
866,EBA list,null,null,null,null,null,null,null,null,null,null,null,null,97289930,BCA,Active,25-01-2025,31-12-9999,STD,Y,N,null,null,null,null,*
867,EBA list,null,null,null,null,null,null,null,null,null,null,null,null,12780499,BCA,Active,25-01-2025,31-12-9999,STD,Y,N,null,null,null,null,*
868,EBA list,null,null,null,null,null,null,null,null,null,null,null,null,194653161,BCA,Active,25-01-2025,31-12-9999,STD,Y,N,null,null,null,null,*
869,EBA list,null,null,null,null,null,null,null,null,null,null,null,null,22869743,BCA,Active,25-01-2025,31-12-9999,STD,Y,N,null,null,null,null,*
870,EBA list,null,null,null,null,null,null,null,null,null,null,null,null,209456264,BCA,Active,25-01-2025,31-12-9999,STD,Y,N,null,null,null,null,*
871,EBA list,null,null,null,null,null,null,null,null,null,null,null,null,245173692,EPR,Active,25-01-2025,31-12-9999,STD,Y,N,null,null,null,null,*
872,EBA list,null,null,null,null,null,null,null,null,null,null,null,null,65032092 n AMSTELNL,SBC,Active,25-01-2025,31-12-9999,STD,Y,N,null,null,null,null,*
873,EBA list,null,null,null,null,null,null,null,null,null,null,null,null,65109346 n AMSTELNL,SBC,Active,25-01-2025,31-12-9999,STD,Y,N,null,null,null,null,*
874,EBA list,null,null,null,null,null,null,null,null,null,null,null,null,159084695,BCA,Active,25-01-2025,31-12-9999,STD,Y,N,null,null,null,null,*
875,EBA list,null,null,null,null,null,null,null,null,null,null,null,null,342210041,EPR,Active,25-01-2025,31-12-9999,STD,Y,N,null,null,null,null,*
876,EBA list,null,null,null,null,null,null,null,null,null,null,null,null,2020734060,BCA,Active,25-01-2025,31-12-9999,STD,Y,N,null,null,null,null,*
877,EBA list,null,null,null,null,null,null,null,null,null,null,null,null,360212190,EPR,Active,25-01-2025,31-12-9999,STD,Y,N,null,null,null,null,*
878,EBA list,null,null,null,null,null,null,null,null,null,null,null,null,2035636744,BCA,Active,25-01-2025,31-12-9999,STD,Y,N,null,null,null,null,*
879,EBA list,null,null,null,null,null,null,null,null,null,null,null,null,350768080,EPR,Active,25-01-2025,31-12-9999,STD,Y,N,null,null,null,null,*
880,EBA list,null,null,null,null,null,null,null,null,null,null,null,null,2068129116,BCA,Active,25-01-2025,31-12-9999,STD,Y,N,null,null,null,null,*
881,EBA list,null,null,null,null,null,null,null,null,null,null,null,null,342833006,EPR,Active,25-01-2025,31-12-9999,STD,Y,N,null,null,null,null,*
882,EBA list,null,null,null,null,null,null,null,null,null,null,null,null,22325522,BCA,Active,25-01-2025,31-12-9999,STD,Y,N,null,null,null,null,*
883,EBA list,null,null,null,null,null,null,null,null,null,null,null,null,143884824,EPR,Active,25-01-2025,31-12-9999,STD,Y,N,null,null,null,null,*
884,EBA list,null,null,null,null,null,null,null,null,null,null,null,null,209518391,BCA,Active,01-02-2025,31-12-9999,STD,Y,N,null,null,null,null,*
885,EBA list,null,null,null,null,null,null,null,null,null,null,null,null,342833006,EPR,Active,01-02-2025,31-12-9999,STD,Y,N,null,null,null,null,*
950,Oil and Gas,null,PONGWW03,null,null,null,null,null,null,null,null,null,null,null,null,Active,30-04-2025,31-12-9999,STD,N,Y,null,null,null,null,*
951,Oil and Gas,null,null,null,null,null,null,null,null,LONGWW03,null,null,null,null,null,Active,30-04-2025,31-12-9999,STD,N,Y,null,null,null,null,*
952,Retail Lease PL,null,PAALWW04,null,null,null,null,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,STD,N,Y,null,null,null,PL,*
953,Retail Lease PL,null,null,null,null,null,null,null,null,LAALWW03,null,null,null,null,null,Active,25-01-2025,31-12-9999,STD,N,Y,null,null,null,PL,*
954,PK_and_BK_CRE,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,IRB,Y,N,null,null,PK_and_BK_CRE,null,*
955,PK non CRE,null,null,null,null,null,null,P33,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,STD,N,Y,null,null,null,null,*
956,PK non CRE,null,null,null,null,null,null,P34,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,STD,N,Y,null,null,null,null,*
957,PK non CRE,null,null,null,null,null,null,P35,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,STD,N,Y,null,null,null,null,*
958,PK non CRE,null,null,null,null,null,null,P36,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,STD,N,Y,null,null,null,null,*
959,PK non CRE,null,null,null,null,null,null,P37,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,STD,N,Y,null,null,null,null,*
960,PK non CRE,null,null,null,null,null,null,P38,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,STD,N,Y,null,null,null,null,*
961,PK non CRE,null,null,null,null,null,null,P39,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,STD,N,Y,null,null,null,null,*
962,PK non CRE,null,null,null,null,null,null,P40,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,STD,N,Y,null,null,null,null,*
963,PK non CRE,null,null,null,null,null,null,P43,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,STD,N,Y,null,null,null,null,*
964,PK non CRE,null,null,null,null,null,null,P44,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,STD,N,Y,null,null,null,null,*
965,PK non CRE,null,null,null,null,null,null,P45,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,STD,N,Y,null,null,null,null,*
966,PK non CRE,null,null,null,null,null,null,P46,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,STD,N,Y,null,null,null,null,*
967,PK non CRE,null,null,null,null,null,null,P47,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,STD,N,Y,null,null,null,null,*
968,PK non CRE,null,null,null,null,null,null,P48,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,STD,N,Y,null,null,null,null,*
969,PK non CRE,null,null,null,null,null,null,P49,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,STD,N,Y,null,null,null,null,*
970,PK non CRE,null,null,null,null,null,null,P50,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,STD,N,Y,null,null,null,null,*
971,ICS_DLK,null,null,203689,null,null,null,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,STD,N,Y,null,null,ICS_DLK,null,*
972,ICS_DLK,null,null,806168,null,null,null,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,STD,N,Y,null,null,ICS_DLK,null,*
973,Ex_Non_Material,null,null,806168,null,null,null,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,STD,N,Y,null,null,null,null,*
